Open_time,Open_price,High_price,Low_price,Close_price,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_volume,Taker_buy_quote_volume,Ignore
1735788600000,95075.77000000,95093.83000000,94922.26000000,94922.26000000,51.55674000,1735789499999,4897965.70865390,9418,24.26953000,2305591.91008880,0
1735789500000,94922.26000000,95017.46000000,94913.75000000,95010.33000000,59.89743000,1735790399999,5688387.61035060,9879,25.91528000,2461049.19284650,0
1735790400000,95010.34000000,95273.45000000,94984.84000000,95157.15000000,169.16337000,1735791299999,16093475.10754990,19836,77.11719000,7336193.75758420,0
1735791300000,95157.15000000,95206.78000000,95045.83000000,95173.88000000,65.08385000,1735792199999,6191713.69669690,9340,30.87597000,2937609.29844870,0
1735792200000,95173.87000000,95970.00000000,95173.87000000,95812.79000000,473.70299000,1735793099999,45318041.57492610,48681,306.38234000,29302178.36823450,0
1735793100000,95812.79000000,96000.00000000,95670.69000000,95708.07000000,217.66898000,1735793999999,20869084.03187390,32742,114.27245000,10957650.13033360,0
1735794000000,95708.07000000,95729.01000000,95446.90000000,95470.01000000,164.74489000,1735794899999,15736829.27374540,27340,69.56453000,6644400.65353960,0
1735794900000,95470.01000000,95800.00000000,95395.21000000,95760.99000000,349.41456000,1735795799999,33417141.04707900,23942,235.49648000,22517378.41592160,0
1735795800000,95760.98000000,95772.73000000,95686.04000000,95772.72000000,65.52381000,1735796699999,6272813.42392800,10748,28.69824000,2747207.79107050,0
1735796700000,95772.73000000,95775.37000000,95508.11000000,95596.48000000,122.43395000,1735797599999,11704741.84707670,17193,33.66482000,3219099.44158000,0
1735797600000,95596.48000000,95697.01000000,95477.00000000,95531.25000000,89.82692000,1735798499999,8585663.69179080,17554,54.32951000,5192855.46845970,0
1735798500000,95531.25000000,95531.26000000,95380.04000000,95460.00000000,101.70014000,1735799399999,9706966.07090430,15168,52.63943000,5024109.91881030,0
1735799400000,95460.00000000,95593.92000000,95384.57000000,95530.30000000,251.27885000,1735800299999,23983594.06269130,15605,160.54754000,15322868.34045190,0
1735800300000,95530.31000000,95594.15000000,95469.07000000,95574.99000000,74.66181000,1735801199999,7132225.35367890,10919,31.45491000,3004491.10125520,0
1735801200000,95575.00000000,95749.58000000,95505.35000000,95699.98000000,80.74038000,1735802099999,7721131.70147500,16567,51.25503000,4901651.33454040,0
1735802100000,95699.98000000,95836.00000000,95657.91000000,95773.30000000,129.52202000,1735802999999,12404190.81091760,11431,69.96667000,6700682.57439600,0
